"","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_tag","cycle_pair","new_part","NumDays","day_date","breed_act","breed_stage","start_date_time","start_numeric_date_time","end_date_time","end_numeric_date_time","timeduration","no_hours","no_days","part_prev_bout"
"151","BS22895","BS20075","Female","Partner",16,15,2.725945,2.673177,"BS20075_BS22895",2011,"2011_BS20075","2011_BS20075_BS22895",0,9,25,"dec","incu","25/12/2010 14:51",40537.61885,"27/12/2010 23:51",40539.99385,205200,57,2.375,30
"152","BS23200","BS23231","Male","Logger",29,31,1.972619,2.218257,"BS23200_BS23231",2011,"2011_BS23231","2011_BS23200_BS23231",0,46,31,"jan","incu","31/01/2011 16:36",40574.69226,"05/02/2011 13:56",40579.58115,422400,117.3333333,4.888888889,196.3333333
"153","BS23200","BS23231","Male","Logger",29,31,1.972619,2.218257,"BS23200_BS23231",2011,"2011_BS23231","2011_BS23200_BS23231",0,33,18,"jan","incu","18/01/2011 20:26",40561.85198,"23/01/2011 12:16",40566.5117,402600,111.8333333,4.659722222,92.66666667
"154","BS23200","BS23231","Male","Logger",29,31,1.972619,2.218257,"BS23200_BS23231",2011,"2011_BS23231","2011_BS23200_BS23231",0,68,22,"feb","incu","22/02/2011 09:16",40596.3867,"05/03/2011 10:26",40607.43531,954600,265.1666667,11.04861111,198.1666667
"155","BS23200","BS23231","Male","Logger",29,31,1.972619,2.218257,"BS23200_BS23231",2011,"2011_BS23231","2011_BS23200_BS23231",0,23,8,"jan","incu","08/01/2011 08:16",40551.34504,"14/01/2011 23:46",40557.99087,574200,159.5,6.645833333,211.6666667
"156","BS23200","BS23231","Male","Logger",29,31,1.972619,2.218257,"BS23200_BS23231",2011,"2011_BS23231","2011_BS23200_BS23231",0,14,30,"dec","incu","30/12/2010 02:46",40542.11587,"30/12/2010 12:36",40542.52559,35400,9.833333333,0.409722222,157.666656
"157","BS23200","BS23231","Male","Logger",29,31,1.972619,2.218257,"BS23200_BS23231",2011,"2011_BS23231","2011_BS23200_BS23231",0,52,6,"feb","incu","06/02/2011 03:36",40580.15059,"14/02/2011 03:06",40588.12976,689400,191.5,7.979166667,13.66666667
"158","BS23231","BS23200","Female","Partner",31,29,2.218257,1.972619,"BS23200_BS23231",2011,"2011_BS23200","2011_BS23200_BS23231",0,38,23,"jan","incu","23/01/2011 12:16",40566.5117,"31/01/2011 16:36",40574.69226,706800,196.3333333,8.180555556,111.83328
"159","BS23231","BS23200","Female","Partner",31,29,2.218257,1.972619,"BS23200_BS23231",2011,"2011_BS23200","2011_BS23200_BS23231",0,51,5,"feb","incu","05/02/2011 13:56",40579.58115,"06/02/2011 03:36",40580.15059,49200,13.66666667,0.569444444,117.33336
"160","BS23231","BS23200","Female","Partner",31,29,2.218257,1.972619,"BS23200_BS23231",2011,"2011_BS23200","2011_BS23200_BS23231",0,14,30,"dec","incu","30/12/2010 12:36",40542.52559,"08/01/2011 08:16",40551.34504,762000,211.6666667,8.819444444,9.83328
"161","BS23231","BS23200","Female","Partner",31,29,2.218257,1.972619,"BS23200_BS23231",2011,"2011_BS23200","2011_BS23200_BS23231",0,79,5,"mar","incu","05/03/2011 10:26",40607.43531,"15/03/2011 04:46",40617.1992,843600,234.3333333,9.763888889,265.16664
"162","BS23231","BS23200","Female","Partner",31,29,2.218257,1.972619,"BS23200_BS23231",2011,"2011_BS23200","2011_BS23200_BS23231",0,60,14,"feb","incu","14/02/2011 03:06",40588.12976,"22/02/2011 09:16",40596.3867,713400,198.1666667,8.256944444,191.50008
"163","BS23231","BS23200","Female","Partner",31,29,2.218257,1.972619,"BS23200_BS23231",2011,"2011_BS23200","2011_BS23200_BS23231",0,29,14,"jan","incu","14/01/2011 23:46",40557.99087,"18/01/2011 20:26",40561.85198,333600,92.66666667,3.861111111,159.49992
"164","BS27829","BS28410","Male","Logger",31,30,3.377633,0.6418972,"BS27829_BS28410",2011,"2011_BS28410","2011_BS27829_BS28410",0,7,23,"dec","incu","23/12/2010 15:07",40535.6299,"04/01/2011 10:17",40547.42851,1019400,283.1666667,11.79861111,86.666664
"165","BS27829","BS28410","Male","Logger",31,30,3.377633,0.6418972,"BS27829_BS28410",2011,"2011_BS28410","2011_BS27829_BS28410",0,2,18,"dec","incu","18/12/2010 17:47",40530.74101,"20/12/2010 00:27",40532.01879,110400,30.66666667,1.277777778,35.83333333
"166","BS28410","BS27829","Female","Partner",30,31,0.6418972,3.377633,"BS27829_BS28410",2011,"2011_BS27829","2011_BS27829_BS28410",0,4,20,"dec","incu","20/12/2010 00:27",40532.01879,"23/12/2010 15:07",40535.6299,311999.9904,86.666664,3.611111,30.66672
"167","BS28410","BS27829","Female","Partner",30,31,0.6418972,3.377633,"BS27829_BS28410",2011,"2011_BS27829","2011_BS27829_BS28410",0,19,4,"jan","incu","04/01/2011 10:17",40547.42851,"09/01/2011 11:57",40552.49795,438000,121.6666667,5.069444444,283.16664
"168","BS19304","BS20090","Male","Partner",19,16,0.1097958,1.32351,"BS20090_BS19304",2012,"2012_BS20090","2012_BS20090_BS19304",0,27,12,"jan","incu","12/01/2012 06:34",40920.27361,"16/01/2012 23:34",40924.98194,406800,113,4.708333333,125.8332
"169","BS19304","BS20090","Male","Partner",19,16,0.1097958,1.32351,"BS20090_BS19304",2012,"2012_BS20090","2012_BS20090_BS19304",0,9,25,"dec","incu","25/12/2011 12:24",40902.51667,"26/12/2011 05:54",40903.24583,63000,17.5,0.729166667,155.66664
"170","BS19304","BS20090","Male","Partner",19,16,0.1097958,1.32351,"BS20090_BS19304",2012,"2012_BS20090","2012_BS20090_BS19304",0,21,6,"jan","incu","06/01/2012 09:14",40914.38472,"07/01/2012 00:44",40915.03056,55800,15.5,0.645833333,7.83336
"171","BS19304","BS20090","Male","Partner",19,16,0.1097958,1.32351,"BS20090_BS19304",2012,"2012_BS20090","2012_BS20090_BS19304",0,17,2,"jan","incu","02/01/2012 04:54",40910.20417,"06/01/2012 01:24",40914.05833,333000,92.5,3.854166667,167.00016
"172","BS20090","BS19304","Female","Logger",16,19,1.32351,0.1097958,"BS20090_BS19304",2012,"2012_BS19304","2012_BS20090_BS19304",0,3,19,"dec","incu","19/12/2011 00:44",40896.03056,"25/12/2011 12:24",40902.51667,560400,155.6666667,6.486111111,21
"173","BS20090","BS19304","Female","Logger",16,19,1.32351,0.1097958,"BS20090_BS19304",2012,"2012_BS19304","2012_BS20090_BS19304",0,22,7,"jan","incu","07/01/2012 00:44",40915.03056,"12/01/2012 06:34",40920.27361,453000,125.8333333,5.243055556,15.5
"174","BS20090","BS19304","Female","Logger",16,19,1.32351,0.1097958,"BS20090_BS19304",2012,"2012_BS19304","2012_BS20090_BS19304",0,10,26,"dec","incu","26/12/2011 05:54",40903.24583,"02/01/2012 04:54",40910.20417,601201,167.0002778,6.958344907,17.5
"175","BS20090","BS19304","Female","Logger",16,19,1.32351,0.1097958,"BS20090_BS19304",2012,"2012_BS19304","2012_BS20090_BS19304",0,21,6,"jan","incu","06/01/2012 01:24",40914.05833,"06/01/2012 09:14",40914.38472,28200,7.833333333,0.326388889,92.5
"176","BS21617","BS4655","Male","Logger",42,41,0.3438821,3.404814,"BS21617_BS4655",2012,"2012_BS4655","2012_BS21617_BS4655",0,4,20,"dec","incu","20/12/2011 16:39",40897.69375,"20/12/2011 23:59",40897.99931,26400,7.333333333,0.305555556,109.5
"177","BS21617","BS4655","Male","Logger",42,41,0.3438821,3.404814,"BS21617_BS4655",2012,"2012_BS4655","2012_BS21617_BS4655",0,8,24,"dec","incu","24/12/2011 07:39",40901.31875,"25/12/2011 04:19",40902.17986,74400,20.66666667,0.861111111,79.66666667
"178","BS21617","BS4655","Male","Logger",42,41,0.3438821,3.404814,"BS21617_BS4655",2012,"2012_BS4655","2012_BS21617_BS4655",0,14,30,"dec","incu","30/12/2011 08:19",40907.34653,"09/01/2012 01:19",40917.05486,838800,233,9.708333333,124
"179","BS4655","BS21617","Female","Partner",41,42,3.404814,0.3438821,"BS21617_BS4655",2012,"2012_BS21617","2012_BS21617_BS4655",0,4,20,"dec","incu","20/12/2011 23:59",40897.99931,"24/12/2011 07:39",40901.31875,286800,79.66666667,3.319444444,7.33344
"180","BS4655","BS21617","Female","Partner",41,42,3.404814,0.3438821,"BS21617_BS4655",2012,"2012_BS21617","2012_BS21617_BS4655",0,9,25,"dec","incu","25/12/2011 04:19",40902.17986,"30/12/2011 08:19",40907.34653,446400,124,5.166666667,20.66664
