"","cycle_tag","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_pair","new_part","NumDays","day_date","breed_act","breed_stage","start_date_time","start_numeric_date_time","end_date_time","end_numeric_date_time","timeduration","no_hours","no_days","part_prev_bout","age_sq","p_age_sq","age_sc","p_age_sc","age_sq_sc","p_age_sq_sc","pers_sc","num_days_sc","p_pers_sc","pers_type","p_pers_type","ppb_ave_no_hours","ppb_ave_diff","ppb_ave_diff_sc","no_hours_sqrt","for_trip"
"208","2013_BS27707","BS28632","BS27707","Female","Partner",12,25,1.819745,0.5560877,"BS27707_BS28632",2013,"2013_BS27707_BS28632","0",27,12,"jan","incu","12/01/2013 02:57",41286.12354,"21/01/2013 07:57",41295.33188,795600,221,9.208333333,48.99984,144,625,-1.5123317121291,0.224648049017094,-1.23095981970661,0.0703576057810547,0.0814527135999413,-0.0676283370764908,-1.08271520496913,"bold","shy",144.08316,-95.08332,-1.26600755510728,14.8660687473185,48.99984
"209","2013_BS28632","BS27707","BS28632","Male","Logger",25,12,0.5560877,1.819745,"BS27707_BS28632",2013,"2013_BS27707_BS28632","0",36,21,"jan","incu","21/01/2013 07:57",41295.33188,"31/01/2013 07:07",41305.29715,860999,239.1663889,9.965266204,221,625,144,0.23405748739135,-1.52895565924568,0.0786320600095019,-1.243895146867,-1.07258164651558,0.292031455557574,0.0657047948893823,"shy","bold",225.91666665,-4.91666665,-0.0654640280213604,15.4650052990615,221
"210","2013_BS28632","BS27707","BS28632","Male","Logger",25,12,0.5560877,1.819745,"BS27707_BS28632",2013,"2013_BS27707_BS28632","0",25,10,"jan","incu","10/01/2013 01:57",41284.08188,"12/01/2013 02:57",41286.12354,176399,48.99972222,2.041655093,230.8333333,625,144,0.23405748739135,-1.52895565924568,0.0786320600095019,-1.243895146867,-1.07258164651558,-0.147552735439616,0.0657047948893823,"shy","bold",225.91666665,4.91666665,0.0654640280213604,6.99998015854331,230.8333333
"211","2013_BS8390","BS19809","BS8390","Female","Partner",18,32,0.69982,2.298154,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",22,7,"jan","incu","07/01/2013 14:56",41281.62233,"08/01/2013 04:56",41282.20566,50400,14,0.583333333,30.83352,324,1024,-0.706305927735047,1.16889619962012,-0.740883856403285,1.16055895361177,-0.941318199647165,-0.267439332984305,0.500486015804508,"shy","bold",33.66672,-2.8332,-0.0377232579292555,3.74165738677394,30.83352
"212","2013_BS8390","BS19809","BS8390","Female","Partner",18,32,0.69982,2.298154,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",6,22,"dec","incu","22/12/2012 03:06",41265.12927,"23/12/2012 23:56",41266.99733,161400,44.83333333,1.868055556,26.33328,324,1024,-0.706305927735047,1.16889619962012,-0.740883856403285,1.16055895361177,-0.941318199647165,-0.906834519889309,0.500486015804508,"shy","bold",33.66672,-7.33344,-0.0976426827010869,6.69576980861798,26.33328
"213","2013_BS8390","BS19809","BS8390","Female","Partner",18,32,0.69982,2.298154,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",11,27,"dec","incu","27/12/2012 16:46",41270.69872,"06/01/2013 08:06",41280.3376,832800,231.3333333,9.638888889,62.83344,324,1024,-0.706305927735047,1.16889619962012,-0.740883856403285,1.16055895361177,-0.941318199647165,-0.707023523981495,0.500486015804508,"shy","bold",33.66672,29.16672,0.388346640374974,15.2096460609707,62.83344
"214","2013_BS8390","BS19809","BS8390","Female","Partner",18,32,0.69982,2.298154,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",3,19,"dec","incu","19/12/2012 03:46",41262.15705,"21/12/2012 00:46",41264.03205,162000,45,1.875,46.5,324,1024,-0.706305927735047,1.16889619962012,-0.740883856403285,1.16055895361177,-0.941318199647165,-1.026721117434,0.500486015804508,"shy","bold",33.66672,12.83328,0.170871499194676,6.70820393249937,46.5
"215","2013_BS8390","BS19809","BS8390","Female","Partner",18,32,0.69982,2.298154,"BS8390_BS19809",2013,"2013_BS8390_BS19809","0",8,24,"dec","incu","24/12/2012 01:46",41267.07372,"25/12/2012 01:56",41268.08066,87000,24.16666667,1.006944444,1.83336,324,1024,-0.706305927735047,1.16889619962012,-0.740883856403285,1.16055895361177,-0.941318199647165,-0.826910121526183,0.500486015804508,"shy","bold",33.66672,-31.83336,-0.423852198939307,4.91596040158991,1.83336
"216","2013_BS8484","BS11218","BS8484","Female","Partner",27,32,1.880613,2.004812,"BS8484_BS11218",2013,"2013_BS8484_BS11218","0",77,3,"mar","incu","03/03/2013 07:59",41336.333,"08/03/2013 12:49",41341.53439,449400,124.8333333,5.201388889,243.1668,729,1024,0.502732748856035,1.16889619962012,0.361787061029202,1.16055895361177,0.137040382370194,1.93048162200165,0.233894892088849,"bold","bold",154.41672,88.75008,1.18168225295851,11.1728838399045,243.1668
"217","2013_BS8484","BS11218","BS8484","Female","Partner",27,32,1.880613,2.004812,"BS8484_BS11218",2013,"2013_BS8484_BS11218","0",85,11,"mar","incu","11/03/2013 06:29",41344.2705,"16/03/2013 14:19",41349.59689,460200,127.8333333,5.326388889,65.66664,729,1024,0.502732748856035,1.16889619962012,0.361787061029202,1.16055895361177,0.137040382370194,2.25017921545415,0.233894892088849,"bold","bold",154.41672,-88.75008,-1.18168225295851,11.3063404026237,65.66664
"218","2013_BS9462","BS22903","BS9462","Female","Logger",34,36,3.247322,1.073853,"BS22903_BS9462",2013,"2013_BS22903_BS9462","0",10,26,"dec","incu","26/12/2012 12:07",41269.50514,"05/01/2013 00:17",41279.01208,821400,228.1666667,9.506944444,95.66666667,1156,1296,1.44309616398243,1.70846657139328,1.52435615175432,1.90375385739611,1.3851866529446,-0.746985723163058,-0.612166721806217,"bold","shy",58.66666667,37,0.492644551525644,15.1051867482663,95.66666667
"219","2013_BS9462","BS22903","BS9462","Female","Logger",34,36,3.247322,1.073853,"BS22903_BS9462",2013,"2013_BS22903_BS9462","0",1,17,"dec","incu","17/12/2012 00:37",41260.02597,"22/12/2012 12:27",41265.51903,474600,131.8333333,5.493055556,21.66666667,1156,1296,1.44309616398243,1.70846657139328,1.52435615175432,1.90375385739611,1.3851866529446,-1.10664551579712,-0.612166721806217,"bold","shy",58.66666667,-37,-0.492644551525644,11.4818697649817,21.66666667
"220","2014_BS18935","BS19513","BS18935","Female","Logger",20,22,0.6810683,1.493024,"BS19513_BS18935",2014,"2014_BS19513_BS18935","0",1,17,"dec","incu","17/12/2013 23:45",41625.98983,"23/12/2013 09:25",41631.3926,466799,129.6663889,5.402766204,21.33333333,400,484,-0.437630666270362,-0.180029729812776,-0.533962894119657,-0.314901517136565,-0.958443179743097,-1.10664551579712,-0.231221381830978,"shy","shy",42.7777777766667,-21.4444444466667,-0.285526722084991,11.3871150384986,21.33333333
"221","2014_BS18935","BS19513","BS18935","Female","Logger",20,22,0.6810683,1.493024,"BS19513_BS18935",2014,"2014_BS19513_BS18935","0",14,30,"dec","incu","30/12/2013 22:05",41638.92038,"07/01/2014 01:55",41646.0801,618600,171.8333333,7.159722222,12.66666667,400,484,-0.437630666270362,-0.180029729812776,-0.533962894119657,-0.314901517136565,-0.958443179743097,-0.587136926436807,-0.231221381830978,"shy","shy",42.7777777766667,-30.1111111066667,-0.400920941272503,13.108521400219,12.66666667
"222","2014_BS18935","BS19513","BS18935","Female","Logger",20,22,0.6810683,1.493024,"BS19513_BS18935",2014,"2014_BS19513_BS18935","0",11,27,"dec","incu","27/12/2013 07:45",41635.32316,"30/12/2013 09:25",41638.3926,265200,73.66666667,3.069444444,94.33333333,400,484,-0.437630666270362,-0.180029729812776,-0.533962894119657,-0.314901517136565,-0.958443179743097,-0.707023523981495,-0.231221381830978,"shy","shy",42.7777777766667,51.5555555533333,0.686447663357495,8.58292879325001,94.33333333
